,Annual return,Cumulative return,Annual volatility,Max drawdown,Alpha,A.pvalue,Beta,B.pvalue
1419852_2011-12-21_2012-05-01,3.9962561648072565,1.7762985580910478,0.05480140116814832,-0.15469496618438494,0.01816768692466275,0.07615063078596869,0.5066526138152544,0.3637991927277382
1419852_2011-11-29_2012-04-09,4.339039459140989,1.8188976461427488,0.041734784990674456,-0.0893705523042807,0.017903159806917035,0.01974539230413362,0.5638761879237171,0.13637657187270208
1562039_2016-12-22_2017-05-03,0.014016252114650962,1.0049834235719928,0.002833875431597319,-0.00722540223046475,-0.00021215320631662316,0.691687092151728,0.1047834622015438,0.037574938557584606
1562039_2016-11-17_2017-03-29,0.01345486695655973,1.0047846795027335,0.0028697079186222134,-0.006399619475275342,0.00011128060832010789,0.8240983630014198,0.029277950264356964,0.5017985400250724
1562039_2016-11-08_2017-03-20,0.0005809237883716012,1.0002074340534213,0.0029218303059299036,-0.006399619475275342,-0.00019661220250699607,0.7109157583178458,0.035116655469165564,0.4315120475530926
1562039_2016-10-18_2017-02-27,0.028276420002154357,1.0100083309299237,0.00284467659630101,-0.0055958644096102406,0.00012227173223777754,0.8160844764291548,0.056074676289419624,0.1565393721323631
1562039_2016-09-19_2017-01-26,0.02063759986850111,1.0073222237323178,0.002941214288878166,-0.005595864409610352,-4.4961003912158404e-05,0.9325566969327092,0.08953814870113166,0.012276542005558408
1562039_2016-08-23_2016-12-29,0.03811231846225782,1.0134481905357493,0.003399644999730817,-0.011434495935722877,0.00019146543096870694,0.750909110942514,0.1115360588469292,0.0016014034291054577
1562039_2016-08-22_2016-12-28,0.049752396464367576,1.0174920548579973,0.003428472185742855,-0.011434495935722433,0.00031909608142877133,0.6007475789704945,0.11066303952890554,0.001879132216165819
1562039_2016-08-16_2016-12-21,0.06738107922569614,1.0235618891099652,0.0037205296973952307,-0.011434495935722655,0.00042281005165123453,0.5252667889837689,0.12910816572496253,0.0009812020747568173
1562039_2016-08-05_2016-12-12,0.27763159258713976,1.0914454006626686,0.011978426833440945,-0.011434495935722544,0.0021872641217757227,0.3443801836208974,0.046901377460953325,0.7237972249048572
1562039_2016-07-18_2016-11-21,0.23082159649156386,1.0769921518275232,0.016390892791339207,-0.05286346795629182,0.0009300385370041298,0.752059961023702,0.2623528202158339,0.14680320657741083
1562039_2016-07-08_2016-11-11,0.29558777459910446,1.096899223457761,0.016986011056319427,-0.05286346795629204,0.0014745574451959786,0.6325764632506776,0.2942694441062922,0.130096629091698
1562039_2016-06-16_2016-10-21,0.3458363888580547,1.1119075179789106,0.020552383713294566,-0.05568230588091949,0.0017341917044317867,0.5962029163690605,0.4909330915950153,0.00447029846546074
1562039_2016-06-13_2016-10-18,0.3862236577275797,1.1237113107203167,0.020832511806384055,-0.0556823058809196,0.002429149308585954,0.46462039242317066,0.4879612134584809,0.005112235549284389
1562039_2016-06-09_2016-10-14,0.2631653859813907,1.087015636973603,0.021332185028390124,-0.06231588337728222,0.001768588239058566,0.5985889944034817,0.5254813947829617,0.00299628965223486
1562039_2016-05-24_2016-09-29,0.9261170827939691,1.263782644163809,0.038923737562622046,-0.07942157139556083,0.005976094216697758,0.3880932417138253,0.6885983683062573,0.05316892598052914
1562039_2016-05-06_2016-09-13,1.0125314301677042,1.2837472478875498,0.03976495075889545,-0.0794215713955605,0.006027124171376297,0.3835747159001013,0.7969576908242284,0.023636311041076295
1562039_2016-04-22_2016-08-29,0.8380508828091335,1.2428347950872527,0.04050213598963881,-0.07942157139556083,0.004806421631002866,0.48289133397834794,1.0007486616351229,0.008570225462920468
1562039_2016-03-15_2016-07-21,0.5411954746312297,1.167056937756013,0.03875854920070273,-0.07942157139556028,0.0013040781563715687,0.8387944732840522,0.9437444312126614,0.0049891273013426265
1562039_2016-03-08_2016-07-14,0.5055508557845028,1.15734450396919,0.03878727914501859,-0.07942157139556061,0.0013843996390592306,0.8275438203003025,0.9167723162189749,0.005208017743450935
1562039_2016-03-07_2016-07-13,0.40330503205536306,1.128637082089596,0.03904421966841696,-0.0794215713955605,0.001233623008763285,0.8457258230812325,0.9156033526446913,0.005413141927701746
1562039_2016-03-03_2016-07-11,1.1239060476190805,1.3086817204296273,0.04656984666126366,-0.07942157139556061,0.005747456754722213,0.46242903140051195,0.9249115744440585,0.0197738203503768
1562039_2016-02-19_2016-06-27,1.0432216915868318,1.2907049062882645,0.04660537870854477,-0.07942157139556072,0.006107749939522122,0.43642910518908307,1.0452286828647006,0.005489086917410556
1562039_2016-02-04_2016-06-13,0.5087018782330153,1.1582090114643824,0.0486655322595659,-0.13161461804475083,0.0011503509200982975,0.8873553311180219,1.2281356752807446,0.0012887008202426763
1562039_2016-01-29_2016-06-07,0.4909733820856479,1.1533298494927704,0.04873012386276744,-0.17398041782257212,0.0009121021801146156,0.9111428234171415,1.1636869597497275,0.0018275945233391074
1562039_2016-01-14_2016-05-23,-0.036110174632978165,0.9869507889820167,0.03740476138329322,-0.17398041782257212,-0.0027613567917715853,0.6391317447890319,1.0257976546287715,1.69074347253703e-05
1562039_2016-01-07_2016-05-16,-0.19365202648937108,0.9260089370736512,0.038843797671899064,-0.21874998253770206,-0.003813152272718612,0.5362369662205433,0.982360120332298,2.614573008933479e-05
1562039_2015-12-16_2016-04-26,-0.1031913728672258,0.9618493666908896,0.03848000062810197,-0.21874998253770217,-0.001368336597542208,0.825803684459748,0.8613226108520741,7.793901978869571e-05
1562039_2015-12-10_2016-04-20,0.04760880664246936,1.0167495264324276,0.038889654614259965,-0.21874998253770228,0.0006970487981468043,0.9128506057945931,0.7837538431340012,0.00025101898431746
1562039_2015-11-25_2016-04-06,0.0700316623353161,1.024468940064939,0.03928555038564996,-0.21874998253770217,0.0028136573746744276,0.6630068081027427,0.8073212927339453,0.00011622275527920985
1562039_2015-11-17_2016-03-29,0.18565146245035535,1.0627062360017594,0.039459182589992974,-0.21874998253770206,0.003001332936020784,0.6429352886723427,0.7846984956642277,0.00019721764271835794
1562039_2015-11-12_2016-03-23,0.14873031223621447,1.050767078724927,0.039819897523051,-0.21874998253770184,0.0032996872157791124,0.614822865996131,0.8123674163765242,0.00011604280204288584
1562039_2015-11-04_2016-03-15,0.055951437162150564,1.0196339003828574,0.040006022075441135,-0.21874998253770217,0.003332988145672955,0.6131083842378127,0.8251869335730003,9.081081024543641e-05
1562039_2015-09-21_2016-01-28,0.17439178973623704,1.0590908514566657,0.025910866332516644,-0.1237792921911044,0.0045090320637692916,0.2682150926324381,0.6302406360484649,6.709046753433794e-06
1562039_2015-09-16_2016-01-25,0.009421648747102163,1.0033547366605822,0.025876757291145552,-0.12377929219110395,0.003449355700207324,0.39992979151847274,0.6503976166855423,4.152630759831884e-06
1562039_2015-09-14_2016-01-21,0.19137400239923896,1.0645352393118466,0.027075805693717467,-0.1220703152284841,0.005053057005333539,0.23675222382576708,0.7069589078295571,2.7689635034122733e-06
1562039_2015-09-11_2016-01-20,0.21028419255986286,1.070539334173684,0.027059632753943724,-0.11816406886646313,0.005311064027086587,0.21290857727944168,0.7101767566470174,2.5225687629746386e-06
1562039_2015-08-17_2015-12-22,0.20557861899407226,1.0690509557522383,0.027109017017750425,-0.10212417961156628,0.0035990919324930815,0.34221148585277794,0.841650959920489,1.658971245144071e-11
1562039_2015-08-07_2015-12-14,0.2075737774221238,1.0696824819219883,0.026502564622666345,-0.10212417961156584,0.003531860165009615,0.35274157219198643,0.8079799912248462,1.348368313884471e-10
1562039_2015-07-01_2015-11-05,-0.10153406945908838,0.9624838109781565,0.02675469174038613,-0.17574996948242283,-0.00022011554548473367,0.9504370552002225,0.9242268462016626,3.0485932443569237e-13
1562039_2015-06-30_2015-11-04,-0.09513700306164419,0.9649256861644965,0.026720912788660296,-0.17574996948242283,-0.00014547203762382832,0.967317673555687,0.9216185693245322,3.4014724811659486e-13
1562039_2015-06-15_2015-10-20,-0.3335243873703617,0.8650989961114645,0.02595226720936187,-0.20169487095008265,-0.0027814415602563924,0.42335933508485846,0.9076992526053769,8.172460459925092e-13
1562039_2015-06-09_2015-10-14,-0.31926755685156283,0.8716632413373757,0.025919418085365468,-0.20169487095008276,-0.0020592863265799233,0.5573061484807516,0.9064098458436829,1.7343616929047093e-12
1562039_2015-06-04_2015-10-09,-0.2987058183827148,0.8809765935529273,0.026316814871015212,-0.20169487095008265,-0.0020973429151127654,0.5554765931096504,0.9226691781054961,2.0223086880007607e-12
1562039_2015-05-08_2015-09-15,-0.3560597964459914,0.8545363674336389,0.023488654709976006,-0.1984107417763118,-0.004172122777750142,0.18052839560392894,0.8780463684406381,2.977059836889331e-12
1562039_2015-03-27_2015-08-04,-0.3646309033507763,0.8504566358184233,0.019284838719200167,-0.16849164057044286,-0.00519044178027761,0.07206399792832609,0.6077164030733029,0.00027789745130195044
1562039_2015-03-09_2015-07-15,-0.17345699089129307,0.9342259981880868,0.02044809362506942,-0.14860338605316004,-0.002943799395175195,0.3511464292365689,0.7550773226641581,1.5500123173374407e-05
1562039_2015-03-05_2015-07-13,-0.14490381468245828,0.9456264945970639,0.020463002174803072,-0.1486033860531598,-0.002311122097488183,0.4693533651230881,0.722520926721618,3.45210172881872e-05
1562039_2015-03-04_2015-07-10,-0.21243593034593933,0.9182464288965296,0.019617149478356195,-0.1486033860531596,-0.0030554034130063634,0.32519411349343275,0.6725599435847465,7.715048283269762e-05
1562039_2015-02-27_2015-07-07,-0.18423161693429702,0.9298582294325476,0.02061930375878721,-0.13631281506415915,-0.002662212911135442,0.42644005319840206,0.6088583263460007,0.001197078378839797
1562039_2015-01-08_2015-05-18,-0.22544041572824836,0.9128023001600526,0.021009954517003947,-0.1122698337597745,-0.004342146174513006,0.20228212009559945,0.6261605702102759,0.00020853060297161254
1562039_2014-12-22_2015-05-01,-0.11848408204641647,0.9559591677568817,0.022164243480074168,-0.09496336384019066,-0.0026673070386952213,0.423249970220986,0.8604869087147133,1.4001406405672375e-07
1562039_2014-12-04_2015-04-15,0.049560579506195745,1.017425650186951,0.021962288397598388,-0.09496336384019077,-0.0006454646221404348,0.8536507795899391,0.742101450093164,1.002492698792929e-06
1562039_2014-11-12_2015-03-24,0.19547209154836942,1.0658415778947001,0.0226846723797825,-0.09496336384019066,9.093791244496607e-05,0.9796264023697814,0.8376285675275904,2.030530522745906e-07
1562039_2014-10-03_2015-02-11,0.6732085168642377,1.201819674729489,0.020928928980147813,-0.059243003336554856,0.004663216620359734,0.1357045139170356,0.786708499586869,1.675615003939759e-09
1562039_2014-09-16_2015-01-23,0.751984051120896,1.2217294787694362,0.02048234342667633,-0.059243003336554745,0.00599398117345995,0.056362216808203074,0.769244628919957,5.391887563273702e-09
1562039_2014-09-15_2015-01-22,0.7768641354358874,1.2278978020899178,0.020542860938554085,-0.05924300333655508,0.0058902727762149,0.058878362171566306,0.7834417732080442,2.7087131973378483e-09
1562039_2014-08-12_2014-12-17,0.9572075468716237,1.2710306669663247,0.018298638377586083,-0.05924300333655497,0.007008539383893009,0.016710333971698983,0.715617148816801,4.328687697161526e-07
1562039_2014-08-07_2014-12-12,0.5965904133635438,1.1818683792386853,0.019698660852679257,-0.062072750251757736,0.004279760421992407,0.1946110418394008,0.6707528332589836,3.461916085638214e-05
1562039_2014-06-05_2014-10-10,0.13996168216022853,1.047895433226133,0.021324402093615528,-0.06389694153107772,0.001991389640051411,0.6100097206633257,0.2549925131404044,0.23090058179407133
1562039_2014-06-04_2014-10-09,0.1791579653184816,1.0606239376410387,0.021451143415325603,-0.06389694153107717,0.002062274932236985,0.5956261431803602,0.2813847378902796,0.19147630279716726
1562039_2014-05-13_2014-09-18,0.37981344871349676,1.1218527263525528,0.022842704587541073,-0.06389694153107806,0.0026689722732116117,0.5139156362833261,0.5833029064194675,0.04831591485990675
1562039_2014-04-15_2014-08-21,0.45017095856509615,1.1419569068257975,0.029595360324759675,-0.0826321572572335,0.00344037336029257,0.512942387686879,0.48548028286140044,0.184032582927838
1562039_2014-04-01_2014-08-07,0.39797032417486045,1.127102866822377,0.02870052474652277,-0.0826321572572335,0.004883521430640414,0.3265416901293051,0.5038643626480912,0.11109664087672252
1562039_2014-03-13_2014-07-21,0.19278515893847525,1.0649853961106117,0.026415145499320485,-0.08263215725723383,0.0021655395665578503,0.643228536708331,0.6798674961509945,0.030072958524551986
1562039_2014-03-06_2014-07-14,0.15537465124539596,1.052933667573469,0.026296848051107605,-0.0826321572572335,0.0021739770733493202,0.6399241358283969,0.5967540293040743,0.05941435456695097
1562039_2014-03-05_2014-07-11,0.039643323940534714,1.013981734441893,0.02753752733921024,-0.08814593894768574,0.001681834290532258,0.7289248845236003,0.531454626080976,0.10554310166741322
1562039_2014-01-24_2014-06-03,0.20427151362197749,1.068636854206861,0.029117750780290313,-0.08814593894768574,0.0034157323410983764,0.5107680724208317,0.476942107255131,0.09073517766693072
1562039_2013-12-03_2014-04-11,-0.17652763184366238,0.9329849837186404,0.02538455847780383,-0.18300656310747332,-0.00203384355460412,0.6271587498054236,0.6731985222137575,0.0019882424072962526
1562039_2013-11-14_2014-03-26,-0.15146092077104,0.9430303284616178,0.02467590913307051,-0.18300656310747332,-0.0024558940112571204,0.5566169777971063,0.6815956346774219,0.0032646084554547885
1562039_2013-11-08_2014-03-20,-0.16033474829815342,0.9394962795573133,0.023985585989818058,-0.18110025339894453,-0.003884164448454741,0.322794928099716,0.736156216636469,0.0006709404827141572
1562039_2013-11-05_2014-03-17,-0.17060192906820082,0.9353772290667772,0.024335901942064676,-0.18110025339894464,-0.0038630657859779483,0.3260168241872986,0.7764319335119869,0.0002507862038872283
1562039_2013-11-04_2014-03-14,-0.11553863140786358,0.9570987274217612,0.024804606076040348,-0.18110025339894475,-0.0029048384957973683,0.4720609969392868,0.7600705187485763,0.0005573798642182033
1562039_2013-09-13_2014-01-22,0.32196230312347995,1.104822538651595,0.023050686340477668,-0.11165583204029617,0.00011353016961113127,0.9761235961043937,0.9334147053047074,3.206571221604471e-05
1562039_2013-08-15_2013-12-20,0.45321429779724753,1.142812229782287,0.0227906032490609,-0.09823906403329763,0.0010823666868053916,0.7636194060585053,0.9612659065776739,5.792323311122575e-06
1562039_2013-08-13_2013-12-18,0.19642696297714712,1.0661455464210043,0.023285562940118548,-0.12236915192026943,-0.0003041977766653492,0.9339527286350813,1.0018973595420833,2.274971711885898e-06
1562039_2013-06-04_2013-10-09,-0.15502716807087313,0.9416129204534704,0.02238312700338884,-0.12236915192026931,-0.003557118621790867,0.33376653074890084,0.6845644317058763,0.000282089705513923
1562039_2013-05-22_2013-09-27,-0.24815961253918772,0.9031484922737215,0.02336799001290617,-0.11544223838896517,-0.005732221609398569,0.14645024740042054,0.7705741548329947,0.00014361092067187531
1562039_2013-05-01_2013-09-09,-0.03293428443309343,0.9881109444455737,0.027395648612998574,-0.1154422383889645,0.0015168472404762934,0.7613958413516081,-0.26574213226084753,0.29796913817841325
1562039_2013-04-25_2013-09-09,-0.03293428443309343,0.9881109444455737,0.027395648612998574,-0.1154422383889645,0.0003296448428529164,0.9477184570120227,-0.012724122504523872,0.9610246650518286
1562039_2013-04-19_2013-09-09,-0.03293428443309343,0.9881109444455737,0.027395648612998574,-0.1154422383889645,0.0019733708287890117,0.6851650490608512,-0.6934004296350562,0.0064623756322068765
1562039_2013-04-11_2013-09-09,-0.03293428443309343,0.9881109444455737,0.027395648612998574,-0.1154422383889645,-0.00038487021171418334,0.9383409944551686,0.3289212978715993,0.17813846440891537
888455_2006-05-24_2006-09-29,1.1422191878747046,1.312700589721427,0.08004202107662335,-0.1577257547429456,0.010937523487505763,0.46655720908302956,-0.22775388282494607,0.8377388859963011
888455_2006-05-15_2006-09-20,1.069675933509909,1.2966485171962399,0.0801031135140315,-0.16802532143532645,0.009652127795793497,0.5149474597482162,-0.06826832950810646,0.9485407485891897
888455_2006-03-23_2006-07-31,0.7639156802219922,1.2246945724863647,0.08232100876223657,-0.23298537561387722,0.00623743459109205,0.7030246394771908,0.48934025181423757,0.5857029384625292
888455_2006-03-20_2006-07-26,0.981473228911343,1.276636383750223,0.08248475048909035,-0.2329853756138771,0.007822954938959903,0.6329267259025406,0.5007597565500738,0.5772060297903627
888455_2006-03-16_2006-07-24,1.1859149105362579,1.3222013315015888,0.08293140416059508,-0.23298537561387733,0.010009628598383058,0.5348606573567922,0.5360102765693512,0.5543068314630573
888455_2006-01-23_2006-05-31,0.026947690337465025,1.0095420215493973,0.03185524057691714,-0.14499783332261396,0.0003238599955031063,0.9536862159049864,1.2519096939181724,0.0005573717107176097
888455_2005-11-22_2006-04-03,-0.050670125484766126,0.9816003299215156,0.035652622396484014,-0.16987595541880696,-0.00349559545808964,0.5704235471827608,0.7091353186896704,0.0844791927318433
888455_2005-11-14_2006-03-24,0.1385961518673111,1.0474469581666639,0.035499788992439336,-0.16987595541880685,-0.0020885257080732744,0.7282986975856813,0.7414904773408126,0.07509455166107949
888455_2005-11-02_2006-03-14,0.20497825169377082,1.0688607903975496,0.03521912977009208,-0.16987595541880673,-0.0011687594030836967,0.8406781327360874,0.7875595583212892,0.05685159593852206
888455_2005-10-11_2006-02-17,0.10831440684793803,1.0374115139246587,0.03370672098376759,-0.13222079767324701,-0.002770076588078707,0.6122749957078182,0.6484177067800594,0.04708943245234636
888455_2005-08-25_2006-01-03,-0.3645626887859257,0.8504892442703773,0.0427083200216487,-0.27553812987857607,-0.005176386356521734,0.46057565367699904,0.8743327406641873,0.04895418909429702
888455_2005-06-30_2005-11-04,-0.6077384656956318,0.7158935876395497,0.036780234373101524,-0.3962817899216603,-0.010827957003247013,0.08217613361685144,0.8334932952447647,0.039167324692880645
888455_2005-06-28_2005-11-02,-0.732034262482947,0.6248022656960124,0.03678950148571439,-0.4144258186815667,-0.01493997681913073,0.018263521963251223,0.8582517196010635,0.03298238036723533
888455_2005-06-24_2005-10-31,-0.748441462152523,0.6108611734006016,0.036182844937985015,-0.41442581868156647,-0.015622024636875342,0.012457222748909438,0.8166342330102458,0.04041871436884439
888455_2005-06-03_2005-10-10,-0.6543067465942639,0.6843003330764594,0.03672271796488516,-0.3875993216503879,-0.012523072461678941,0.05014813903730864,0.8797235750609914,0.07798646934534605
888455_2005-05-25_2005-09-30,-0.6940314313458146,0.6551083698829772,0.04179547937961171,-0.36010996674082685,-0.01489439981636731,0.05793126451864317,0.7917183141842513,0.21665163804033302
888455_2005-05-24_2005-09-29,-0.72074357186556,0.6340799086689481,0.041835531713413046,-0.36592009133105186,-0.01572844665083506,0.04559141459686341,0.8057485544111666,0.20907087298306806
888455_2005-04-29_2005-09-06,-0.5581849964234821,0.7469648476247795,0.042202799636297444,-0.3661764930276321,-0.01210378162727499,0.11484347893617232,0.994657808561839,0.08693542919370072
888455_2005-04-15_2005-08-22,-0.32885334608330685,0.8672595320939677,0.034995919210516056,-0.22558823753805546,-0.0060823579481170675,0.3287991393667774,1.0988383108146946,0.011284984926574416
888455_2005-03-10_2005-07-18,-0.4463346969702231,0.8096598618096288,0.044055639737898056,-0.24553926766141165,-0.0072404404127522914,0.3327784605581501,1.4941762645499619,0.000987838931707891
888455_2005-01-14_2005-05-24,-0.2743868035551724,0.891767924315581,0.03650483566640972,-0.2456647911573583,-0.004337774805318828,0.46514701433443817,1.3430430158427962,6.642648608345593e-05
888455_2004-11-18_2005-03-30,-0.06504734961739089,0.9762650014660827,0.023985631076013668,-0.11372841732092775,-0.00023496336723072275,0.95538801474916,0.5423638661501529,0.04424050735685983
888455_2004-10-26_2005-03-04,0.04350304995735521,1.0153245819563668,0.021167719547606646,-0.11195537538486289,-0.0005273393682633243,0.8893479380326703,0.5379403900731721,0.029668392731065488
888455_2004-08-18_2004-12-23,1.0224478146400604,1.286002762575072,0.032280180808952265,-0.06758706522517954,0.006117597641942085,0.2890317277488158,0.4223882454133636,0.23473145838580534
888455_2004-06-22_2004-10-27,0.43853794974849025,1.138676801174984,0.03460013838844409,-0.15448916064965879,0.00506158238095078,0.40212871882801127,0.1613909232353951,0.6847546717379325
888455_2004-06-17_2004-10-22,0.3245941197374149,1.1056075814794413,0.03469031155863362,-0.154489160649659,0.0048582407613388945,0.4221254538709621,0.09445075151950683,0.8278936079183654
888455_2004-05-19_2004-09-27,0.4303139383708332,1.1363476126420369,0.03427109441219502,-0.16737804569565318,0.004075725692766596,0.4979440288711623,0.4304894834743836,0.2961735170810896
888455_2004-03-23_2004-07-30,0.20445214679371193,1.0686940974556138,0.027383112339995717,-0.10762191650627462,0.002086969998018162,0.6414734765272754,0.49870548591632136,0.09960704205213895
888455_2004-03-11_2004-07-20,-2.4424906541753444e-15,0.9999999999999991,0.02866232817673233,-0.12282957067422684,0.0002189237776228925,0.962567574745715,0.7716051346361097,0.010500129048573054
888455_2004-02-18_2004-06-25,-0.14851469615586943,0.9441984219294045,0.03017132765621119,-0.19456741815942546,-0.001070373173224226,0.8203174710386547,0.9780109298408113,0.0007870938151070598
888455_2004-01-23_2004-06-01,-0.05222342532896995,0.9810264204852169,0.03229111450406682,-0.19456741815942535,0.0012956129951657847,0.7988609548584299,1.165135861360605,9.770160371522877e-05
888455_2003-12-22_2004-04-30,-0.0914566797194113,0.9663255058787146,0.028431300857601493,-0.19456741815942546,-0.0013610440680417168,0.7773926395377565,0.8140151708466432,0.002723147910166002
888455_2003-11-19_2004-03-30,-0.3650471963278856,0.8502575874486619,0.029847997858467874,-0.1818718642359669,-0.0074363356072991715,0.12743626541045336,1.1312741093150946,4.2854595631500495e-05
888455_2003-08-19_2003-12-24,0.8100416579417302,1.2360374580556308,0.04287946824764505,-0.15496575808505508,0.0029483204823483877,0.6785581556849091,0.8187195873666704,0.029321288425639067
888455_2003-05-23_2003-09-30,2.1359695253537176,1.504096341420374,0.04138797653790271,-0.10175543035368662,0.008490343089400776,0.23749677207569103,0.8746483999082356,0.0020838174943252985
888455_2003-05-21_2003-09-26,2.5165767733841853,1.5669058213226459,0.042476132623590686,-0.10175543035368662,0.009242928435154951,0.20967367311070384,0.8766194791121024,0.0026798358325470385
888455_2003-05-19_2003-09-24,2.799808413899239,1.6108598239677334,0.04289709680811396,-0.10175543035368673,0.008613026350068331,0.26158008330586835,0.9076284906528456,0.0022477426813899215
888455_2002-09-05_2003-01-13,1.0107929779231717,1.2833510955600969,0.03534988500756725,-0.12943690080715453,0.007122511314444413,0.23020337780629932,0.5308364526077329,0.0007191719417523221
888455_2002-07-05_2002-11-08,-0.2864283221573066,0.8864541697946053,0.05481563805290526,-0.3444755606901376,-0.0021523585177118942,0.8269979895347346,0.21949533258214346,0.29005434403907543
888455_2000-08-22_2002-07-01,0.9036583993146996,1.2585000038146963,0.040952844404881075,-0.11149424539771735,0.006750824875644046,0.3973806195150372,-0.008780597207482699,0.9829773337814925
888455_2000-05-19_2000-09-26,0.3406983989690644,1.1103896103896091,0.01957316639155213,-0.09649122807017563,0.0023742527245815825,0.500376854595453,-0.08262656948570676,0.6860230618943648
888455_1998-09-22_1999-01-29,0.2834577252606443,1.093220338983051,0.0683582125575641,-0.2432432432432433,0.001785232931944103,0.8843069549030333,0.9532839610145436,0.06919402819737101
888455_1997-01-10_1997-05-19,-0.2183221378157647,0.9157894736842106,0.05768164444783039,-0.28828828828828845,-0.0009452868010829674,0.9275356345137808,1.7696676996416183,0.04947518033508775
1593936_2019-07-09_2019-11-12,0.4875843375857918,1.1523928907543848,0.08310348476543945,-0.44967177014571724,0.0013046698380216881,0.9164386694050132,1.3568749372347635,0.0063855774213378135
1593936_2019-06-25_2019-10-30,0.15294906516632278,1.0521436620275504,0.08411788046875346,-0.4496717701457169,0.0013998505167016617,0.9113814499687434,1.3170974962931288,0.008597750912683845
1593936_2019-06-13_2019-10-18,0.28894187635532864,1.0948863659146404,0.08163289983615513,-0.44967177014571724,0.003981334173926765,0.7476124677536666,1.3154839351249388,0.006795776398943719
1593936_2019-06-06_2019-10-11,0.5495606499096981,1.1693153085008043,0.08277144799886577,-0.44967177014571724,0.00808761315461659,0.5180248230296391,1.3655897684034959,0.005349036456191414
