,gvkey,fyear,mkvalt
9058,150278,2006.0,1502.6385
9059,150278,2008.0,1085.3395
9060,150278,2013.0,3915.5702
9061,150278,2011.0,2332.667
9062,150278,2012.0,3290.4176
9063,150278,2009.0,1524.6525
9064,150278,2009.0,1524.6525
9065,150278,2010.0,1696.6479
9066,150278,2015.0,4608.5489
9067,150278,2010.0,1696.6479
9068,150278,2016.0,4228.7041
9069,150278,2014.0,4602.2847
9070,150278,2016.0,4228.7041
9071,150279,2003.0,1163.0682
9072,150278,2017.0,5542.9432
9073,150279,2005.0,1270.9336
9074,150279,2007.0,860.1097
9075,150279,2006.0,1146.4324
9076,150279,2006.0,1146.4324
9077,150279,2007.0,860.1097
9078,150278,2017.0,5542.9432
9079,150278,2018.0,3724.239
9080,150278,2018.0,3724.239
9081,150279,2009.0,637.1043
9082,150279,2010.0,906.6047
9083,150279,2008.0,912.0483
9084,150279,2010.0,906.6047
9085,150279,2011.0,802.9715
9086,150279,2011.0,802.9715
9087,150279,2012.0,894.275
9088,150279,2013.0,1157.6158
9089,150279,2008.0,912.0483
9090,150279,2014.0,1172.2024
9091,150279,2014.0,1172.2024
9092,150279,2015.0,1319.6034
9093,150279,2012.0,894.275
9094,150279,2013.0,1157.6158
9095,150279,2009.0,637.1043
9096,150279,2017.0,1794.449
9097,150279,2015.0,1319.6034
9098,150279,2016.0,1870.1206
9099,150279,2016.0,1870.1206
9100,150279,2017.0,1794.449
9101,150279,2018.0,1600.4223
9102,150397,2004.0,4488.1098
9103,150279,2018.0,1600.4223
9104,150397,2002.0,1999.5855
9105,150397,2002.0,1999.5855
9106,150397,2002.0,1999.5855
9107,150397,2003.0,2886.822
9108,150397,2003.0,2886.822
9109,150397,2003.0,2886.822
9110,150397,2004.0,4488.1098
9111,150397,2004.0,4488.1098
9112,150699,2002.0,741.239
9113,160255,2004.0,5258.495
9114,150699,2002.0,741.239
9115,150699,2004.0,1581.5291
9116,150699,2003.0,1095.9982
9117,150699,2005.0,3543.0348
9118,150699,2005.0,3543.0348
9119,150699,2006.0,3025.2295
9120,150699,2006.0,3025.2295
9121,150699,2007.0,3510.5113
9122,150699,2003.0,1095.9982
9123,150699,2012.0,4999.1871
9124,150699,2010.0,7545.8546
9125,150699,2010.0,7545.8546
9126,150699,2011.0,5309.4106
9127,150699,2011.0,5309.4106
9128,150699,2014.0,9284.858
9129,150699,2008.0,2229.676
9130,150699,2009.0,4425.2197
9131,150699,2009.0,4425.2197
9132,150699,2014.0,9284.858
9133,150699,2015.0,8475.101
9134,150699,2015.0,8475.101
9135,150699,2016.0,12927.3516
9136,150699,2012.0,4999.1871
9137,150699,2016.0,12927.3516
9138,150699,2018.0,5903.3574
9139,150699,2018.0,5903.3574
9140,150699,2017.0,11644.2684
9141,150699,2013.0,9143.1163
9142,150699,2017.0,11644.2684
9143,150699,2013.0,9143.1163
9144,151016,2002.0,618.8995
9145,151016,2003.0,1480.0649
9146,151016,2003.0,1480.0649
9147,151016,2004.0,2446.864
9148,151016,2004.0,2446.864
9149,151016,2002.0,618.8995
9150,151016,2005.0,3599.5058
9151,151016,2005.0,3599.5058
9152,154357,2010.0,6386.929
9153,151016,2006.0,3298.6566
9154,151016,2006.0,3298.6566
9155,156618,2004.0,1746.6327
9156,156618,2005.0,1582.301
9157,154357,2010.0,6386.929
9158,154357,2011.0,5180.24
9159,154357,2013.0,5483.285
9160,154357,2013.0,5483.285
9161,154357,2015.0,2369.12
9162,154357,2014.0,3546.588
9163,154357,2014.0,3546.588
9164,154357,2017.0,2306.37
9165,154357,2011.0,5180.24
9166,154357,2012.0,5400.168
9167,154357,2012.0,5400.168
9168,154357,2017.0,2306.37
9169,154357,2015.0,2369.12
9170,154357,2018.0,1332.621
9171,154357,2018.0,1332.621
9172,154357,2016.0,4411.036
9173,154357,2016.0,4411.036
9174,155735,2005.0,919.6062
9175,155735,2003.0,1498.1557
9176,155735,2003.0,1498.1557
9177,155735,2004.0,1401.4412
9178,155735,2004.0,1401.4412
9179,155735,2005.0,919.6062
9180,155735,2006.0,931.9675
9181,155735,2007.0,895.4974
9182,155735,2007.0,895.4974
9183,155735,2006.0,931.9675
9184,156153,2004.0,1568.2155
9185,156153,2003.0,723.6959
9186,156153,2003.0,723.6959
9187,156153,2004.0,1568.2155
9188,156153,2006.0,1904.6128
9189,156153,2005.0,1166.4813
9190,156153,2006.0,1904.6128
9191,156153,2008.0,576.0256
9192,156153,2005.0,1166.4813
9193,156153,2009.0,1159.8932
9194,156153,2009.0,1159.8932
9195,156153,2007.0,2019.888
9196,156153,2014.0,1889.5584
9197,156153,2007.0,2019.888
9198,156153,2010.0,1120.635
9199,156153,2010.0,1120.635
9200,156153,2011.0,863.898
9201,156153,2011.0,863.898
9202,156153,2012.0,860.2199
9203,156153,2014.0,1889.5584
9204,156153,2012.0,860.2199
9205,156153,2016.0,2159.3468
9206,156153,2016.0,2159.3468
9207,156153,2015.0,1509.3229
9208,156153,2017.0,1198.1132
9209,156153,2017.0,1198.1132
9210,156153,2013.0,1053.3418
9211,156153,2013.0,1053.3418
9212,156153,2015.0,1509.3229
9213,156618,2006.0,1666.814
9214,156153,2018.0,890.2231
9215,156153,2018.0,890.2231
9216,156618,2005.0,1582.301
9217,156618,2009.0,1273.6725
9218,156618,2007.0,1253.975
9219,156618,2007.0,1253.975
9220,156618,2008.0,1409.967
9221,156618,2008.0,1409.967
9222,156618,2009.0,1273.6725
9223,156618,2006.0,1666.814
9224,156618,2010.0,1572.3008
9225,156618,2010.0,1572.3008
9226,157057,2008.0,3521.07
9227,157057,2008.0,3521.07
9228,157057,2012.0,2729.6408
9229,157057,2008.0,3521.07
9230,157057,2011.0,3634.7954
9231,157057,2011.0,3634.7954
9232,157057,2012.0,2729.6408
9233,157057,2011.0,3634.7954
9234,157057,2012.0,2729.6408
9235,157057,2015.0,5303.559
9236,157057,2015.0,5303.559
9237,157057,2015.0,5303.559
9238,157057,2016.0,5194.6813
9239,157057,2016.0,5194.6813
9240,157057,2016.0,5194.6813
9241,157057,2018.0,5537.141
9242,157057,2018.0,5537.141
9243,157855,2006.0,5020.2005
9244,157855,2004.0,1438.3767
9245,157057,2018.0,5537.141
9246,157855,2006.0,5020.2005
9247,157855,2004.0,1438.3767
9248,157855,2007.0,6193.1226
9249,157855,2007.0,6193.1226
9250,157855,2005.0,4536.5997
9251,157855,2010.0,17165.4179
9252,157855,2005.0,4536.5997
9253,157855,2008.0,3269.0385
9254,157855,2010.0,17165.4179
9255,157855,2008.0,3269.0385
9256,157855,2011.0,16005.9216
9257,157855,2009.0,8080.5096
9258,157855,2012.0,25201.0369
9259,157855,2012.0,25201.0369
9260,157855,2011.0,16005.9216
9261,157855,2009.0,8080.5096
9262,157855,2016.0,55960.086
9263,157855,2014.0,36726.1442
9264,157855,2013.0,36931.9558
9265,157855,2013.0,36931.9558
9266,157855,2016.0,55960.086
9267,157855,2014.0,36726.1442
9268,157855,2017.0,83137.5552
9269,157855,2018.0,117016.9
9270,157855,2015.0,45663.4277
9271,157855,2017.0,83137.5552
9272,157855,2015.0,45663.4277
9273,157855,2018.0,117016.9
9274,157858,2004.0,7291.62
9275,157858,2004.0,7291.62
9276,158354,2011.0,3215.395
9277,157858,2006.0,40459.76
9278,157858,2006.0,40459.76
9279,158354,2013.0,7684.244
9280,158354,2011.0,3215.395
9281,158354,2011.0,3215.395
9282,158354,2013.0,7684.244
9283,158354,2013.0,7684.244
9284,158354,2014.0,4221.95
9285,158354,2017.0,1552.512
9286,158354,2014.0,4221.95
9287,158354,2014.0,4221.95
9288,158354,2017.0,1552.512
9289,158354,2017.0,1552.512
9290,158473,2005.0,1408.0539
9291,158473,2005.0,1408.0539
9292,160225,2015.0,108653.76
9293,158473,2008.0,817.3646
9294,158473,2008.0,817.3646
9295,158473,2009.0,1212.8148
9296,158473,2009.0,1212.8148
9297,158473,2006.0,1019.9046
9298,158473,2006.0,1019.9046
9299,158473,2007.0,1064.1607
9300,158473,2007.0,1064.1607
9301,160225,2017.0,159533.44
9302,160225,2015.0,108653.76
9303,160225,2015.0,108653.76
9304,160225,2016.0,111613.25
9305,160225,2016.0,111613.25
9306,160225,2016.0,111613.25
9307,160225,2017.0,159533.44
9308,160225,2018.0,194498.15
9309,160225,2017.0,159533.44
9310,160255,2004.0,5258.495
9311,160225,2018.0,194498.15
9312,160225,2018.0,194498.15
9313,160255,2007.0,6763.173
9314,160255,2005.0,6916.157
9315,160255,2007.0,6763.173
9316,160255,2005.0,6916.157
9317,160255,2008.0,4280.472
9318,160255,2006.0,5234.5847
9319,160255,2009.0,8338.5
9320,160255,2008.0,4280.472
9321,160255,2009.0,8338.5
9322,160255,2006.0,5234.5847
9323,160255,2013.0,6852.48
9324,160255,2010.0,9283.523
9325,160255,2013.0,6852.48
9326,160255,2010.0,9283.523
9327,160255,2011.0,5001.939
9328,160255,2011.0,5001.939
9329,160255,2012.0,5163.972
9330,160255,2012.0,5163.972
9331,160255,2014.0,10437.0
9332,160256,2007.0,6770.7006
9333,160256,2009.0,2691.1849
9334,160255,2014.0,10437.0
9335,160256,2009.0,2691.1849
9336,160256,2007.0,6770.7006
9337,160256,2011.0,3140.9274
9338,160256,2008.0,5211.1323
9339,160256,2010.0,4484.673
9340,160256,2011.0,3140.9274
9341,160256,2010.0,4484.673
9342,160256,2008.0,5211.1323
9343,160256,2012.0,3612.5439
9344,160256,2012.0,3612.5439
9345,160260,2004.0,4067.6728
9346,160260,2006.0,3271.7932
9347,160260,2004.0,4067.6728
9348,160260,2006.0,3271.7932
9349,160260,2005.0,4039.8128
9350,160260,2007.0,7450.6824
9351,160260,2005.0,4039.8128
9352,160260,2007.0,7450.6824
9353,160329,2008.0,96944.8221
9354,160329,2004.0,53470.1137
9355,160329,2004.0,53470.1137
9356,160329,2006.0,142286.9386
9357,160329,2006.0,142286.9386
9358,160329,2009.0,197012.2846
9359,160329,2007.0,216375.8472
9360,160329,2005.0,121565.1812
9361,160329,2005.0,121565.1812
9362,160329,2009.0,197012.2846
9363,160329,2014.0,359263.2864
9364,160329,2012.0,233420.545
9365,160329,2012.0,233420.545
9366,160329,2010.0,190843.155
9367,160329,2010.0,190843.155
9368,160329,2011.0,209849.6805
9369,160329,2011.0,209849.6805
9370,160329,2013.0,376370.2807
9371,160329,2013.0,376370.2807
9372,160329,2014.0,359263.2864
9373,160329,2015.0,528168.4352
9374,160329,2015.0,528168.4352
9375,160329,2018.0,723558.7085
9376,160329,2016.0,540659.3335
9377,160329,2016.0,540659.3335
9378,160329,2018.0,723558.7085
9379,160373,2006.0,1902.3714
9380,160373,2005.0,1395.4724
9381,160329,2017.0,729439.0252
9382,160329,2017.0,729439.0252
9383,160373,2006.0,1902.3714
9384,160373,2008.0,1678.5465
9385,160373,2007.0,3486.5433
9386,160373,2008.0,1678.5465
9387,160373,2010.0,2647.3119
9388,160373,2007.0,3486.5433
9389,160373,2010.0,2647.3119
9390,160373,2009.0,2357.4935
9391,160373,2012.0,2924.2339
9392,160373,2009.0,2357.4935
9393,160373,2011.0,2977.4938
9394,160373,2011.0,2977.4938
9395,160373,2012.0,2924.2339
9396,160373,2013.0,3511.473
9397,160373,2014.0,2869.6297
9398,160373,2013.0,3511.473
9399,160373,2014.0,2869.6297
9400,160373,2016.0,3158.1515
9401,160373,2018.0,4681.8202
9402,160373,2016.0,3158.1515
9403,160373,2017.0,4125.8796
9404,160373,2017.0,4125.8796
9405,160373,2015.0,3490.0352
9406,160373,2015.0,3490.0352
9407,160373,2018.0,4681.8202
9408,160498,2006.0,1036.6245
9409,160498,2008.0,1215.3835
9410,160498,2004.0,2666.004
9411,160498,2004.0,2666.004
9412,160498,2005.0,2113.5946
9413,160498,2005.0,2113.5946
9414,160498,2008.0,1215.3835
9415,160498,2006.0,1036.6245
9416,160498,2009.0,930.4037
9417,160498,2009.0,930.4037
9418,160498,2007.0,1042.4024
9419,160498,2007.0,1042.4024
9420,160776,2007.0,1002.24
9421,160684,2004.0,2167.5264
9422,160776,2008.0,1011.1791
9423,160684,2004.0,2167.5264
9424,160684,2009.0,1644.8814
9425,160684,2005.0,1876.1648
9426,160684,2005.0,1876.1648
9427,160684,2007.0,1243.5981
9428,160684,2009.0,1644.8814
9429,160684,2007.0,1243.5981
9430,160684,2006.0,2048.1412
9431,160684,2010.0,2880.1483
9432,160684,2006.0,2048.1412
9433,160684,2008.0,1069.5688
9434,160684,2010.0,2880.1483
9435,160684,2008.0,1069.5688
9436,160684,2015.0,7073.4418
9437,160684,2015.0,7073.4418
9438,160684,2011.0,2677.2477
9439,160684,2016.0,7218.5108
9440,160684,2011.0,2677.2477
9441,160684,2013.0,8137.6745
9442,160684,2016.0,7218.5108
9443,160684,2013.0,8137.6745
9444,160684,2012.0,5305.4079
9445,160684,2017.0,13786.8995
9446,160684,2012.0,5305.4079
9447,160684,2014.0,8118.3723
9448,160684,2014.0,8118.3723
9449,160684,2017.0,13786.8995
9450,160684,2018.0,8500.7276
9451,160684,2018.0,8500.7276
9452,160776,2016.0,8202.5722
9453,160776,2017.0,7546.2803
9454,160776,2008.0,1011.1791
9455,160776,2015.0,7806.6864
9456,160776,2016.0,8202.5722
9457,160776,2009.0,1295.778
9458,160776,2005.0,824.6405
9459,160776,2006.0,916.946
9460,160776,2006.0,916.946
9461,160776,2007.0,1002.24
9462,160776,2011.0,2770.4582
9463,160776,2009.0,1295.778
9464,160776,2012.0,3369.3882
9465,160776,2010.0,2069.8809
9466,160776,2004.0,948.6334
9467,160776,2010.0,2069.8809
9468,160776,2011.0,2770.4582
9469,160776,2004.0,948.6334
9470,160776,2005.0,824.6405
9471,160776,2012.0,3369.3882
9472,160776,2013.0,5080.2141
9473,160811,2005.0,1018.928
9474,160776,2013.0,5080.2141
9475,160776,2014.0,6338.0553
9476,160776,2014.0,6338.0553
9477,160776,2015.0,7806.6864
9478,160776,2017.0,7546.2803
9479,160776,2018.0,5658.5596
9480,160776,2018.0,5658.5596
9481,164364,2017.0,4249.0289
9482,160811,2006.0,1777.5053
9483,160811,2005.0,1018.928
9484,160811,2006.0,1777.5053
9485,160811,2005.0,1018.928
9486,160811,2006.0,1777.5053
9487,160912,2005.0,2533.1675
9488,160912,2006.0,3051.9791
9489,160912,2004.0,3861.6545
9490,160912,2004.0,3861.6545
9491,160912,2006.0,3051.9791
9492,160912,2007.0,2454.0364
9493,160912,2005.0,2533.1675
9494,160912,2008.0,2257.4357
9495,160912,2007.0,2454.0364
9496,160912,2008.0,2257.4357
9497,160912,2012.0,1406.1965
9498,160912,2009.0,3473.9322
9499,160912,2009.0,3473.9322
9500,160912,2010.0,2488.5057
9501,160912,2010.0,2488.5057
9502,160912,2011.0,1394.511
9503,160912,2012.0,1406.1965
9504,160912,2011.0,1394.511
9505,160912,2013.0,3001.738
9506,160912,2014.0,1913.0558
9507,160912,2013.0,3001.738
9508,161036,2015.0,1288.2675
9509,160912,2014.0,1913.0558
9510,160912,2015.0,2225.1107
9511,160912,2015.0,2225.1107
9512,161036,2013.0,1383.393
9513,161036,2013.0,1383.393
9514,161036,2011.0,1115.3901
9515,161036,2011.0,1115.3901
9516,161036,2012.0,947.6398
9517,161036,2012.0,947.6398
9518,161036,2014.0,2022.5772
9519,161036,2014.0,2022.5772
9520,161036,2015.0,1288.2675
9521,161110,2005.0,1698.6
9522,161075,2005.0,998.0666
9523,161075,2005.0,998.0666
9524,161075,2006.0,1063.6111
9525,161075,2006.0,1063.6111
9526,161110,2005.0,1698.6
9527,161110,2006.0,1442.9521
9528,161110,2004.0,953.8308
9529,161110,2006.0,1442.9521
9530,161110,2004.0,953.8308
9531,161110,2007.0,2362.0275
9532,161110,2007.0,2362.0275
9533,161110,2008.0,624.6751
9534,161110,2008.0,624.6751
9535,161797,2004.0,2765.2618
9536,161797,2004.0,2765.2618
9537,161797,2005.0,2527.8723
9538,161797,2007.0,3380.0738
9539,161797,2005.0,2527.8723
9540,161797,2006.0,2926.9053
9541,161797,2007.0,3380.0738
9542,161797,2006.0,2926.9053
9543,161797,2009.0,3525.3545
9544,161797,2009.0,3525.3545
9545,161797,2010.0,4420.1447
9546,161797,2010.0,4420.1447
9547,161797,2008.0,1583.6111
9548,161797,2008.0,1583.6111
9549,161853,2005.0,858.3084
9550,161853,2007.0,940.0548
9551,161853,2006.0,1076.5224
9552,161853,2006.0,1076.5224
9553,161853,2008.0,761.508
9554,161844,2004.0,16999.728
9555,161853,2007.0,940.0548
9556,161844,2004.0,16999.728
9557,161844,2009.0,9865.2256
9558,161844,2005.0,13979.4846
9559,161844,2009.0,9865.2256
9560,161844,2005.0,13979.4846
9561,161844,2007.0,36610.6766
9562,161844,2010.0,32509.9926
9563,161844,2007.0,36610.6766
9564,161844,2006.0,31719.9442
9565,161844,2010.0,32509.9926
9566,161844,2006.0,31719.9442
9567,161844,2008.0,3806.1053
9568,161844,2013.0,64571.1056
9569,161844,2008.0,3806.1053
9570,161844,2013.0,64571.1056
9571,161844,2014.0,46426.6853
9572,161844,2011.0,31331.7725
9573,161844,2014.0,46426.6853
9574,161844,2011.0,31331.7725
9575,161844,2015.0,34837.2368
9576,161844,2017.0,54861.3127
9577,161844,2015.0,34837.2368
9578,161844,2012.0,38049.5957
9579,161844,2012.0,38049.5957
9580,161844,2016.0,42460.95
9581,161844,2017.0,54861.3127
9582,161844,2016.0,42460.95
9583,161844,2018.0,40362.8492
9584,161844,2018.0,40362.8492
9585,161853,2005.0,858.3084
9586,161853,2010.0,617.155
9587,161853,2011.0,610.616
9588,161853,2011.0,610.616
9589,161853,2008.0,761.508
9590,161853,2012.0,642.0303
9591,161853,2009.0,779.3729
9592,161853,2012.0,642.0303
9593,161853,2014.0,1012.5632
9594,161853,2013.0,691.9938
9595,161853,2009.0,779.3729
9596,161853,2015.0,999.5342
9597,161853,2010.0,617.155
9598,161853,2013.0,691.9938
9599,161853,2014.0,1012.5632
9600,161853,2015.0,999.5342
9601,161853,2016.0,1107.7822
9602,161993,2005.0,1017.4983
9603,161853,2018.0,1294.7508
9604,161853,2016.0,1107.7822
9605,161853,2017.0,1199.7167
9606,161853,2017.0,1199.7167
9607,161853,2018.0,1294.7508
9608,161993,2005.0,1017.4983
9609,161993,2006.0,971.9294
9610,161993,2007.0,1317.8415
9611,161993,2006.0,971.9294
9612,162129,2004.0,5034.0734
9613,161993,2007.0,1317.8415
9614,162129,2004.0,5034.0734
9615,162129,2013.0,20137.3036
9616,162129,2005.0,6066.1127
9617,162129,2005.0,6066.1127
9618,162129,2006.0,15485.831
9619,162129,2007.0,55632.681
9620,162129,2009.0,20565.9648
9621,162129,2006.0,15485.831
9622,162129,2009.0,20565.9648
9623,162129,2007.0,55632.681
9624,162129,2013.0,20137.3036
9625,162129,2008.0,24314.8611
9626,162129,2010.0,31639.6971
9627,162129,2011.0,20286.4573
9628,162129,2010.0,31639.6971
9629,162129,2008.0,24314.8611
9630,162129,2011.0,20286.4573
9631,162129,2012.0,25898.1899
9632,162129,2016.0,10272.5099
9633,162129,2014.0,16778.201
9634,162129,2014.0,16778.201
9635,162129,2016.0,10272.5099
9636,162129,2012.0,25898.1899
9637,162129,2018.0,11259.5787
9638,162129,2017.0,9007.943
9639,162129,2017.0,9007.943
9640,162129,2015.0,9725.8889
9641,162129,2015.0,9725.8889
9642,162129,2018.0,11259.5787
9643,162175,2005.0,1524.5796
9644,162175,2005.0,1524.5796
9645,162175,2005.0,1524.5796
9646,162175,2006.0,1415.5383
9647,162175,2006.0,1415.5383
9648,162198,2004.0,785.7306
9649,162175,2006.0,1415.5383
9650,162198,2004.0,785.7306
9651,162198,2005.0,1105.7126
9652,162175,2010.0,900.6333
9653,162175,2010.0,900.6333
9654,162175,2010.0,900.6333
9655,162198,2005.0,1105.7126
9656,162254,2008.0,1783.7672
9657,162198,2006.0,1298.8172
9658,162198,2006.0,1298.8172
9659,162198,2007.0,2029.0655
9660,162198,2007.0,2029.0655
9661,162254,2005.0,3031.7054
9662,162254,2006.0,4106.3537
9663,162254,2010.0,6412.598
9664,162254,2006.0,4106.3537
9665,162254,2009.0,4635.0474
9666,162254,2007.0,6436.999
9667,162254,2010.0,6412.598
9668,162254,2009.0,4635.0474
9669,162254,2011.0,6926.6613
9670,162254,2014.0,9168.0639
9671,162254,2011.0,6926.6613
9672,162254,2012.0,7108.8583
9673,162254,2014.0,9168.0639
9674,162254,2012.0,7108.8583
9675,162254,2016.0,11075.5684
9676,162254,2016.0,11075.5684
9677,162254,2013.0,8680.3514
9678,162254,2015.0,9882.8321
9679,162254,2013.0,8680.3514
9680,162254,2018.0,11524.7971
9681,162254,2017.0,14538.1445
9682,162254,2017.0,14538.1445
9683,162254,2018.0,11524.7971
9684,162254,2015.0,9882.8321
9685,162354,2007.0,3838.9398
9686,162354,2005.0,1662.544
9687,162354,2005.0,1662.544
9688,162354,2007.0,3838.9398
9689,162354,2009.0,4347.8933
9690,162354,2008.0,3957.9601
9691,162354,2009.0,4347.8933
9692,162354,2006.0,2129.1309
9693,162354,2006.0,2129.1309
9694,162354,2008.0,3957.9601
9695,162354,2013.0,3511.0129
9696,162354,2011.0,3002.4848
9697,162354,2010.0,6367.492
9698,162354,2010.0,6367.492
9699,162354,2013.0,3511.0129
9700,162354,2011.0,3002.4848
9701,162354,2015.0,3293.741
9702,162354,2014.0,4273.8215
9703,162354,2015.0,3293.741
9704,162354,2012.0,3376.394
9705,162354,2014.0,4273.8215
9706,162354,2012.0,3376.394
9707,162354,2016.0,5506.2004
9708,162401,2005.0,3809.0812
9709,162354,2016.0,5506.2004
9710,162354,2017.0,5875.9556
9711,162354,2017.0,5875.9556
9712,162354,2018.0,7223.7028
9713,162354,2018.0,7223.7028
9714,162401,2006.0,4185.7684
9715,162401,2007.0,5680.6252
9716,162401,2006.0,4185.7684
9717,162401,2007.0,5680.6252
9718,162401,2009.0,2646.7147
9719,162401,2011.0,2357.46
9720,162401,2010.0,3696.4324
9721,162401,2010.0,3696.4324
9722,162401,2008.0,803.4258
9723,162401,2011.0,2357.46
9724,162401,2013.0,5913.8646
9725,162401,2012.0,3788.5407
9726,162401,2013.0,5913.8646
9727,162401,2015.0,2695.5996
9728,162401,2012.0,3788.5407
9729,162401,2014.0,5545.0393
9730,162401,2015.0,2695.5996
9731,162401,2017.0,7996.7241
9732,162401,2016.0,4509.9396
9733,162401,2016.0,4509.9396
9734,162401,2014.0,5545.0393
9735,162401,2017.0,7996.7241
9736,162401,2018.0,4494.4543
9737,162401,2018.0,4494.4543
9738,162906,2005.0,1113.7673
9739,162906,2006.0,2178.2436
9740,162906,2009.0,3181.9195
9741,162906,2009.0,3181.9195
9742,162906,2010.0,4646.4877
9743,162906,2007.0,4384.3111
9744,162906,2007.0,4384.3111
9745,162906,2008.0,2279.0846
9746,162906,2008.0,2279.0846
9747,162906,2010.0,4646.4877
9748,162906,2006.0,2178.2436
9749,162906,2011.0,5755.4824
9750,162906,2011.0,5755.4824
9751,162906,2013.0,7710.5223
9752,162906,2013.0,7710.5223
9753,162906,2012.0,6042.3569
9754,162906,2017.0,17812.304
9755,162906,2012.0,6042.3569
9756,162906,2015.0,8326.3844
9757,162906,2015.0,8326.3844
9758,162906,2016.0,14915.1
9759,162906,2016.0,14915.1
9760,162906,2014.0,8372.8351
9761,162906,2014.0,8372.8351
9762,162906,2017.0,17812.304
9763,162906,2018.0,21193.227
9764,162906,2018.0,21193.227
9765,163610,2006.0,6271.6875
9766,163610,2005.0,2017.8249
9767,163610,2005.0,2017.8249
9768,163610,2005.0,2017.8249
9769,163610,2006.0,6271.6875
9770,163610,2008.0,5965.6882
9771,163610,2007.0,13419.3675
9772,163610,2007.0,13419.3675
9773,163610,2008.0,5965.6882
9774,163610,2008.0,5965.6882
9775,163610,2006.0,6271.6875
9776,163610,2009.0,8252.8147
9777,163610,2007.0,13419.3675
9778,163610,2010.0,8734.0525
9779,163610,2010.0,8734.0525
9780,163610,2009.0,8252.8147
9781,163610,2009.0,8252.8147
9782,163610,2010.0,8734.0525
9783,163610,2012.0,8973.0059
9784,163610,2013.0,25865.8
9785,163610,2012.0,8973.0059
9786,163610,2013.0,25865.8
9787,163610,2012.0,8973.0059
9788,163610,2013.0,25865.8
9789,163610,2017.0,41136.48
9790,163610,2016.0,33569.9
9791,163610,2018.0,42862.77
9792,163610,2016.0,33569.9
9793,163610,2016.0,33569.9
9794,163610,2017.0,41136.48
9795,163610,2018.0,42862.77
9796,163610,2017.0,41136.48
9797,163610,2018.0,42862.77
9798,163629,2007.0,2208.0158
9799,163629,2005.0,2083.9915
9800,163629,2005.0,2083.9915
9801,163629,2006.0,2412.5304
9802,163629,2006.0,2412.5304
9803,163628,2006.0,1556.0779
9804,163628,2006.0,1556.0779
9805,163628,2007.0,1406.0261
9806,163628,2007.0,1406.0261
9807,163629,2009.0,1715.5584
9808,163629,2009.0,1715.5584
9809,163629,2010.0,1918.1397
9810,163629,2010.0,1918.1397
9811,163629,2011.0,2260.5164
9812,163629,2011.0,2260.5164
9813,163629,2012.0,2774.7178
9814,163629,2007.0,2208.0158
9815,163629,2012.0,2774.7178
9816,163629,2013.0,3061.6034
9817,163629,2013.0,3061.6034
9818,163629,2008.0,1415.2374
9819,163629,2014.0,1531.3352
9820,163629,2014.0,1531.3352
9821,163629,2015.0,1282.8265
9822,163629,2015.0,1282.8265
9823,163629,2016.0,1833.6266
9824,163629,2016.0,1833.6266
9825,163629,2008.0,1415.2374
9826,163669,2005.0,933.4026
9827,163669,2005.0,933.4026
9828,163669,2007.0,2421.3771
9829,163669,2006.0,1691.6004
9830,163669,2007.0,2421.3771
9831,163669,2008.0,2168.9304
9832,163669,2008.0,2168.9304
9833,163669,2009.0,2608.8756
9834,163669,2009.0,2608.8756
9835,163669,2006.0,1691.6004
9836,163669,2010.0,3143.3777
9837,163669,2010.0,3143.3777
9838,163669,2011.0,3894.3892
9839,163669,2015.0,5993.4358
9840,163669,2011.0,3894.3892
9841,163669,2012.0,4018.4706
9842,163669,2012.0,4018.4706
9843,163669,2013.0,5030.55
9844,163669,2013.0,5030.55
9845,163669,2014.0,6272.3506
9846,163669,2014.0,6272.3506
9847,163669,2015.0,5993.4358
9848,164364,2006.0,1575.5398
9849,164364,2006.0,1575.5398
9850,163720,2005.0,727.4337
9851,164364,2007.0,1497.0287
9852,163720,2005.0,727.4337
9853,163720,2006.0,992.3619
9854,163765,2010.0,826.92
9855,163720,2006.0,992.3619
9856,163720,2007.0,1335.5541
9857,163720,2007.0,1335.5541
9858,163765,2011.0,632.1435
9859,163765,2011.0,632.1435
9860,163765,2012.0,656.488
9861,163765,2012.0,656.488
9862,163720,2008.0,645.5142
9863,163720,2008.0,645.5142
9864,163720,2009.0,1498.6956
9865,163720,2009.0,1498.6956
9866,163765,2013.0,819.0075
9867,163765,2013.0,819.0075
9868,163765,2014.0,986.2173
9869,163765,2014.0,986.2173
9870,163765,2017.0,2194.5875
9871,163765,2017.0,2194.5875
9872,163765,2015.0,1354.6438
9873,163765,2015.0,1354.6438
9874,163765,2016.0,1828.8956
9875,163765,2016.0,1828.8956
9876,163765,2018.0,1090.5166
9877,163765,2018.0,1090.5166
9878,163765,2010.0,826.92
9879,163927,2006.0,992.4502
9880,163927,2005.0,663.4701
9881,163927,2006.0,992.4502
9882,163927,2005.0,663.4701
9883,163927,2007.0,1484.1898
9884,163927,2007.0,1484.1898
9885,163927,2012.0,1958.7998
9886,163927,2010.0,1907.6831
9887,163927,2008.0,892.3729
9888,163927,2008.0,892.3729
9889,163927,2010.0,1907.6831
9890,163927,2012.0,1958.7998
9891,163927,2013.0,1937.7047
9892,163927,2011.0,1552.9022
9893,163927,2011.0,1552.9022
9894,163927,2009.0,1231.6209
9895,163927,2009.0,1231.6209
9896,163927,2013.0,1937.7047
